x,y,z,nx,ny,nz
1.55971,2.56761,1.99148,0.418804,-4.2841,-0.834152
1.56466,2.55827,2.03109,0.372059,-4.24089,-0.824601
1.56922,2.54946,2.07077,0.339466,-4.20742,-0.81489
1.57339,2.54117,2.11052,0.321027,-4.1837,-0.805019
1.57716,2.5334,2.15035,0.31674,-4.16973,-0.794988
1.58053,2.52616,2.19024,0.326605,-4.1655,-0.784798
1.58352,2.51945,2.23021,0.350624,-4.17102,-0.774447
1.5861,2.51325,2.27025,0.388795,-4.18629,-0.763937
1.5883,2.50759,2.31036,0.441118,-4.2113,-0.753267
1.5901,2.50244,2.35054,0.507595,-4.24607,-0.742437
1.5915,2.49782,2.39079,0.588224,-4.29057,-0.731448
1.59251,2.49373,2.43111,0.683006,-4.34483,-0.720298
1.59313,2.49015,2.47151,0.791941,-4.40883,-0.708989
1.59335,2.48711,2.51197,0.915028,-4.48258,-0.69752
1.59318,2.48458,2.55251,1.05227,-4.56608,-0.685892
1.59262,2.48258,2.59311,1.20366,-4.65932,-0.674103
1.59168,2.48077,2.63372,1.358,-4.75541,-0.663223
1.5904,2.47883,2.67427,1.50409,-4.84742,-0.65432
1.58878,2.47674,2.71476,1.64193,-4.93537,-0.647393
1.58681,2.47451,2.75519,1.77151,-5.01925,-0.642443
1.5845,2.47214,2.79555,1.89283,-5.09906,-0.639471
1.58185,2.46963,2.83585,2.0059,-5.1748,-0.638474
1.57885,2.46698,2.87609,2.11072,-5.24648,-0.639455
1.57551,2.46419,2.91627,2.20729,-5.31409,-0.642412
1.57183,2.46126,2.95639,2.2956,-5.37763,-0.647347
1.5678,2.45819,2.99644,2.37566,-5.4371,-0.654258
1.56343,2.45498,3.03644,2.44746,-5.49251,-0.663145
1.55871,2.45163,3.07637,2.51101,-5.54384,-0.67401
1.55365,2.44814,3.11624,2.5663,-5.59111,-0.686851
1.54825,2.44451,3.15604,2.61334,-5.63431,-0.70167
1.5425,2.44074,3.19579,2.65213,-5.67344,-0.718464
1.53641,2.43683,3.23547,2.68267,-5.70851,-0.737236
1.52997,2.43278,3.27509,2.70495,-5.73951,-0.757985
1.5232,2.42859,3.31465,2.71897,-5.76644,-0.78071
1.51607,2.42425,3.35415,2.72474,-5.7893,-0.805412
1.50861,2.41978,3.39359,2.72226,-5.80809,-0.832091
1.5008,2.41517,3.43296,2.71152,-5.82282,-0.860746
1.49264,2.41042,3.47227,2.69253,-5.83347,-0.891379
1.48415,2.40553,3.51152,2.66529,-5.84006,-0.923988
1.4753,2.40049,3.55071,2.62979,-5.84258,-0.958574
1.46612,2.39532,3.58983,2.58604,-5.84104,-0.995137
1.45671,2.38992,3.62851,2.54044,-5.83307,-1.02883
1.44719,2.38421,3.66636,2.4994,-5.81634,-1.0548
1.43757,2.37819,3.70337,2.46292,-5.79083,-1.07306
1.42784,2.37186,3.73954,2.431,-5.75655,-1.0836
1.418,2.36522,3.77488,2.40363,-5.71351,-1.08642
1.40805,2.35827,3.80939,2.38083,-5.66169,-1.08152
1.398,2.351,3.84306,2.36258,-5.6011,-1.0689
1.38784,2.34343,3.8759,2.34889,-5.53174,-1.04857
1.37758,2.33554,3.9079,2.33976,-5.45361,-1.02052
1.3672,2.32734,3.93907,2.33519,-5.36671,-0.984747
1.35672,2.31883,3.9694,2.33518,-5.27104,-0.941258
1.34614,2.31002,3.9989,2.33973,-5.1666,-0.890052
1.33544,2.30089,4.02757,2.34884,-5.05339,-0.831128
1.32464,2.29145,4.0554,2.3625,-4.93141,-0.764486
1.31373,2.28169,4.0824,2.38073,-4.80066,-0.690125
1.30272,2.27163,4.10856,2.40351,-4.66114,-0.608047
1.2916,2.26126,4.13389,2.43085,-4.51284,-0.518251
1.28037,2.25057,4.15838,2.46275,-4.35578,-0.420736
1.26903,2.23958,4.18204,2.49921,-4.18995,-0.315504
1.25759,2.22827,4.20487,2.54023,-4.01534,-0.202553
1.24604,2.21665,4.22686,2.58581,-3.83197,-0.0818847
1.23439,2.20472,4.24802,2.63594,-3.63982,0.0465018
1.22262,2.19249,4.26834,2.69064,-3.43891,0.182606
1.21075,2.17993,4.28783,2.74989,-3.22922,0.326429
1.37048,2.73634,0.693229,4.56922,-4.35699,-1.99182
1.37409,2.74148,0.726167,4.50991,-4.55465,-1.91324
1.37785,2.74586,0.759349,4.44564,-4.73864,-1.83757
1.38175,2.74949,0.792776,4.37641,-4.90897,-1.76479
1.3858,2.75236,0.826449,4.30223,-5.06565,-1.69491
1.39,2.75447,0.860366,4.2231,-5.20867,-1.62793
1.39434,2.75583,0.894529,4.13901,-5.33802,-1.56385
1.39883,2.75642,0.928937,4.04997,-5.45372,-1.50267
1.40347,2.75626,0.963589,3.95597,-5.55576,-1.44439
1.40826,2.75534,0.998487,3.85702,-5.64414,-1.389
1.41319,2.75366,1.03363,3.75312,-5.71886,-1.33652
1.41827,2.75122,1.06902,3.64426,-5.77993,-1.28694
1.42349,2.74803,1.10465,3.53044,-5.82733,-1.24025
1.42887,2.74408,1.14053,3.41167,-5.86108,-1.19647
1.43439,2.73937,1.17665,3.28795,-5.88116,-1.15558
1.44005,2.7339,1.21302,3.15927,-5.88759,-1.1176
1.44587,2.72767,1.24963,3.02564,-5.88036,-1.08251
1.45183,2.72069,1.28649,2.88705,-5.85947,-1.05032
1.45794,2.71295,1.3236,2.74351,-5.82492,-1.02103
1.4642,2.70445,1.36095,2.59502,-5.77671,-0.994642
1.4706,2.69519,1.39854,2.44157,-5.71484,-0.971152
1.47715,2.68517,1.43638,2.28316,-5.63931,-0.950561
1.48385,2.6744,1.47446,2.1198,-5.55013,-0.932869
1.49069,2.66287,1.51279,1.95149,-5.44728,-0.918077
1.49768,2.65058,1.55136,1.77822,-5.33078,-0.906184
1.50482,2.63753,1.59018,1.6,-5.20062,-0.89719
1.5119,2.62432,1.62916,1.42577,-5.06821,-0.889589
1.51873,2.61154,1.66821,1.26448,-4.94499,-0.881873
1.52529,2.59918,1.70733,1.11612,-4.83093,-0.874044
1.5316,2.58726,1.74653,0.980704,-4.72605,-0.866101
1.53765,2.57577,1.7858,0.858223,-4.63035,-0.858044
1.54343,2.5647,1.82514,0.74868,-4.54382,-0.849873
1.54897,2.55407,1.86455,0.652074,-4.46647,-0.841588
1.55424,2.54386,1.90404,0.568406,-4.39829,-0.833189
1.55925,2.53409,1.94359,0.497675,-4.33929,-0.824676
1.564,2.52474,1.98322,0.439882,-4.28947,-0.816049
1.5685,2.51582,2.02293,0.395027,-4.24882,-0.807308
1.57273,2.50733,2.0627,0.363108,-4.21734,-0.798453
1.57671,2.49927,2.10255,0.344128,-4.19504,-0.789484
1.58043,2.49165,2.14247,0.338085,-4.18192,-0.780401
1.58389,2.48445,2.18246,0.344979,-4.17797,-0.771204
1.58709,2.47768,2.22253,0.364811,-4.18319,-0.761893
1.59004,2.47133,2.26267,0.39758,-4.19759,-0.752468
1.59272,2.46542,2.30288,0.443287,-4.22117,-0.742929
1.59514,2.45994,2.34316,0.501931,-4.25392,-0.733276
1.59731,2.45489,2.38351,0.573513,-4.29585,-0.72351
1.59922,2.45027,2.42394,0.658032,-4.34695,-0.713629
1.60087,2.44607,2.46444,0.755489,-4.40723,-0.703634
1.60226,2.44231,2.50501,0.865883,-4.47668,-0.693525
1.60339,2.43897,2.54566,0.989215,-4.55531,-0.683303
1.60426,2.43607,2.58638,1.12548,-4.64311,-0.672966
1.60479,2.43333,2.62709,1.26447,-4.73361,-0.663477
1.6049,2.43049,2.66772,1.39596,-4.82033,-0.655798
1.60459,2.42754,2.70828,1.51994,-4.90326,-0.649929
1.60385,2.4245,2.74875,1.63642,-4.98241,-0.64587
1.6027,2.42136,2.78914,1.74541,-5.05777,-0.643621
1.60112,2.41811,2.82945,1.84689,-5.12935,-0.643182
1.59911,2.41476,2.86967,1.94086,-5.19715,-0.644553
1.59669,2.41132,2.90982,2.02734,-5.26116,-0.647734
1.59384,2.40777,2.94989,2.10632,-5.32139,-0.652724
1.59057,2.40412,2.98987,2.17779,-5.37784,-0.659525
1.58687,2.40037,3.02978,2.24176,-5.4305,-0.668135
1.58276,2.39652,3.0696,2.29823,-5.47938,-0.678556
1.57822,2.39256,3.10935,2.3472,-5.52447,-0.690786
1.57326,2.38851,3.14901,2.38867,-5.56578,-0.704826
1.56787,2.38436,3.18859,2.42264,-5.6033,-0.720677
1.56207,2.3801,3.22809,2.4491,-5.63705,-0.738337
1.55584,2.37575,3.26751,2.46806,-5.667,-0.757807
1.54919,2.37129,3.30685,2.47952,-5.69318,-0.779087
1.54211,2.36673,3.34611,2.48348,-5.71557,-0.802176
1.53462,2.36207,3.38529,2.47994,-5.73417,-0.827076
1.5267,2.35731,3.42439,2.4689,-5.749,-0.853786
1.51836,2.35245,3.4634,2.45036,-5.76003,-0.882306
1.50959,2.34749,3.50234,2.42431,-5.76729,-0.912635
1.50041,2.34243,3.54119,2.39076,-5.77076,-0.944775
1.4908,2.33726,3.57997,2.34971,-5.77045,-0.978724
1.48095,2.33194,3.61832,2.30717,-5.76406,-1.00991
1.47103,2.32638,3.65591,2.26913,-5.7493,-1.03377
1.46106,2.32061,3.69275,2.23559,-5.72617,-1.0503
1.45102,2.3146,3.72883,2.20657,-5.69467,-1.05949
1.44093,2.30838,3.76414,2.18205,-5.6548,-1.06136
1.43077,2.30192,3.7987,2.16204,-5.60657,-1.05589
1.42055,2.29525,3.8325,2.14653,-5.54996,-1.0431
1.41026,2.28834,3.86554,2.13554,-5.48498,-1.02297
1.39992,2.28121,3.89782,2.12904,-5.41164,-0.99551
1.38951,2.27386,3.92934,2.12706,-5.32992,-0.96072
1.37905,2.26628,3.9601,2.12958,-5.23983,-0.9186
1.36852,2.25848,3.99011,2.13661,-5.14138,-0.869148
1.35793,2.25045,4.01935,2.14815,-5.03456,-0.812366
1.34727,2.24219,4.04784,2.16419,-4.91936,-0.748252
1.33656,2.23371,4.07556,2.18474,-4.7958,-0.676808
1.32579,2.22501,4.10253,2.2098,-4.66386,-0.598032
1.31495,2.21608,4.12874,2.23936,-4.52356,-0.511926
1.30405,2.20692,4.15419,2.27343,-4.37489,-0.418489
1.29309,2.19754,4.17888,2.31201,-4.21785,-0.317721
1.28207,2.18793,4.20281,2.35509,-4.05244,-0.209622
1.27099,2.1781,4.22598,2.40269,-3.87866,-0.0941917
1.25984,2.16804,4.24839,2.45478,-3.69651,0.0285693
1.24863,2.15776,4.27005,2.51139,-3.50599,0.158661
1.23737,2.14725,4.29094,2.5725,-3.3071,0.296084
1.41479,2.69268,0.673661,4.292,-4.37379,-1.92182
1.41782,2.69592,0.707368,4.23529,-4.55785,-1.84655
1.42095,2.69852,0.741291,4.17411,-4.72916,-1.77407
1.42418,2.70051,0.775431,4.10847,-4.88771,-1.70436
1.4275,2.70186,0.809787,4.03837,-5.0335,-1.63744
1.43093,2.7026,0.84436,3.96381,-5.16654,-1.57328
1.43446,2.7027,0.87915,3.88478,-5.28683,-1.51191
1.43809,2.70218,0.914157,3.80129,-5.39436,-1.45331
1.44182,2.70103,0.94938,3.71334,-5.48914,-1.39749
1.44565,2.69926,0.98482,3.62092,-5.57116,-1.34445
1.44957,2.69686,1.02048,3.52405,-5.64043,-1.29419
1.4536,2.69384,1.05635,3.4227,-5.69694,-1.2467
1.45773,2.69019,1.09244,3.3169,-5.7407,-1.20199
1.46196,2.68591,1.12875,3.20664,-5.77171,-1.16006
1.46629,2.68101,1.16527,3.09191,-5.78996,-1.1209
1.47071,2.67548,1.20201,2.97271,-5.79545,-1.08452
1.47524,2.66933,1.23897,2.84906,-5.78819,-1.05092
1.47987,2.66255,1.27614,2.72094,-5.76818,-1.0201
1.4846,2.65515,1.31353,2.58836,-5.73541,-0.992054
1.48943,2.64711,1.35114,2.45132,-5.68989,-0.966785
1.49436,2.63846,1.38896,2.30982,-5.63161,-0.944295
1.49938,2.62917,1.427,2.16385,-5.56058,-0.924581
1.50451,2.61927,1.46526,2.01342,-5.4768,-0.907646
1.50974,2.60873,1.50373,1.85852,-5.38026,-0.893487
1.51507,2.59757,1.54242,1.69917,-5.27096,-0.882106
1.5205,2.58578,1.58133,1.53535,-5.14891,-0.873502
1.52591,2.57385,1.62038,1.37516,-5.02479,-0.866253
1.53118,2.56227,1.65951,1.22669,-4.90927,-0.858936
1.53632,2.55102,1.69871,1.08995,-4.80235,-0.851551
1.54133,2.54011,1.73798,0.964926,-4.70404,-0.844097
1.5462,2.52954,1.77732,0.851626,-4.61433,-0.836576
1.55093,2.51932,1.81674,0.750048,-4.53322,-0.828986
1.55553,2.50943,1.85624,0.660193,-4.46072,-0.821328
1.55999,2.49989,1.8958,0.58206,-4.39682,-0.813602
1.56432,2.49068,1.93544,0.515649,-4.34152,-0.805807
1.56851,2.48182,1.97515,0.460961,-4.29483,-0.797945
1.57256,2.47329,2.01494,0.417994,-4.25675,-0.790014
1.57648,2.46511,2.0548,0.38675,-4.22726,-0.782015
1.58027,2.45727,2.09473,0.367229,-4.20638,-0.773948
1.58392,2.44977,2.13474,0.359429,-4.1941,-0.765813
1.58743,2.4426,2.17482,0.363352,-4.19043,-0.75761
1.59081,2.43578,2.21497,0.378998,-4.19536,-0.749339
1.59405,2.4293,2.2552,0.406365,-4.2089,-0.740999
1.59716,2.42316,2.2955,0.445455,-4.23104,-0.732591
1.60014,2.41736,2.33587,0.496267,-4.26178,-0.724115
1.60297,2.4119,2.37632,0.558802,-4.30112,-0.715571
1.60567,2.40679,2.41684,0.633059,-4.34907,-0.706959
1.60824,2.40201,2.45743,0.719038,-4.40562,-0.698279
1.61067,2.39757,2.4981,0.816739,-4.47078,-0.68953
1.61297,2.39348,2.53884,0.926162,-4.54454,-0.680714
1.61513,2.38972,2.57965,1.04731,-4.62691,-0.671829
1.61697,2.3861,2.62045,1.17094,-4.71182,-0.663731
1.61832,2.38242,2.66116,1.28782,-4.79324,-0.657277
1.61918,2.37867,2.70176,1.39796,-4.87115,-0.652466
1.61954,2.37486,2.74227,1.50134,-4.94557,-0.649297
1.61941,2.37098,2.78268,1.59798,-5.01649,-0.647772
1.61879,2.36704,2.82299,1.68787,-5.0839,-0.64789
1.61767,2.36304,2.8632,1.771,-5.14782,-0.649651
1.61606,2.35897,2.90332,1.84739,-5.20824,-0.653055
1.61395,2.35483,2.94333,1.91703,-5.26516,-0.658102
1.61136,2.35064,2.98325,1.97992,-5.31857,-0.664792
1.60826,2.34637,3.02307,2.03606,-5.36849,-0.673125
1.60468,2.34204,3.0628,2.08546,-5.41491,-0.683102
1.6006,2.33765,3.10242,2.1281,-5.45783,-0.694721
1.59602,2.3332,3.14195,2.16399,-5.49725,-0.707983
1.59095,2.32867,3.18137,2.19314,-5.53316,-0.722889
1.58539,2.32409,3.2207,2.21553,-5.56558,-0.739437
1.57934,2.31944,3.25994,2.23118,-5.5945,-0.757629
1.57279,2.31472,3.29907,2.24008,-5.61992,-0.777463
1.56574,2.30994,3.33811,2.24223,-5.64184,-0.798941
1.55821,2.3051,3.37704,2.23763,-5.66026,-0.822062
1.55017,2.30019,3.41588,2.22628,-5.67518,-0.846826
1.54165,2.29522,3.45462,2.20818,-5.6866,-0.873232
1.53263,2.29018,3.49327,2.18333,-5.69452,-0.901282
1.52312,2.28508,3.53181,2.15173,-5.69894,-0.930975
1.51311,2.27991,3.57026,2.11339,-5.69986,-0.962311
1.50285,2.27464,3.60831,2.07389,-5.69504,-0.990997
1.49257,2.26923,3.64568,2.03885,-5.68226,-1.01274
1.48228,2.26367,3.68236,2.00827,-5.66151,-1.02754
1.47197,2.25797,3.71835,1.98214,-5.63279,-1.03539
1.46164,2.25212,3.75365,1.96047,-5.5961,-1.0363
1.45129,2.24613,3.78827,1.94325,-5.55144,-1.03027
1.44093,2.24,3.8222,1.93049,-5.49882,-1.01729
1.43055,2.23373,3.85544,1.92218,-5.43822,-0.997368
1.42016,2.22731,3.88799,1.91832,-5.36966,-0.970503
1.40974,2.22074,3.91986,1.91892,-5.29313,-0.936694
1.39931,2.21404,3.95103,1.92398,-5.20862,-0.895941
1.38887,2.20719,3.98152,1.93349,-5.11616,-0.848244
1.37841,2.2002,4.01132,1.94746,-5.01572,-0.793603
1.36793,2.19306,4.04044,1.96588,-4.90731,-0.732019
1.35743,2.18578,4.06886,1.98876,-4.79094,-0.66349
1.34692,2.17835,4.0966,2.01609,-4.66659,-0.588018
1.33639,2.17079,4.12365,2.04787,-4.53428,-0.505602
1.32584,2.16307,4.15001,2.08411,-4.394,-0.416242
1.31527,2.15522,4.17569,2.12481,-4.24575,-0.319938
1.30469,2.14722,4.20068,2.16996,-4.08953,-0.21669
1.2941,2.13908,4.22498,2.21957,-3.92535,-0.106499
1.28348,2.13079,4.24859,2.27363,-3.75319,0.0106367
1.27285,2.12237,4.27151,2.33214,-3.57307,0.134716
1.2622,2.11379,4.29375,2.39511,-3.38497,0.265739
1.45632,2.64886,0.654793,4.01478,-4.39059,-1.85181
1.4588,2.65032,0.689236,3.96067,-4.56106,-1.77987
1.46133,2.65128,0.723868,3.90259,-4.71967,-1.71058
1.46392,2.65174,0.758689,3.84053,-4.86644,-1.64394
1.46657,2.65169,0.7937,3.77451,-5.00135,-1.57996
1.46927,2.65114,0.828901,3.70451,-5.12442,-1.51864
1.47204,2.65009,0.864291,3.63055,-5.23563,-1.45997
1.47486,2.64853,0.89987,3.55261,-5.335,-1.40395
1.47774,2.64648,0.93564,3.4707,-5.42251,-1.3506
1.48067,2.64391,0.971598,3.38482,-5.49818,-1.2999
1.48367,2.64085,1.00775,3.29497,-5.56199,-1.25185
1.48672,2.63728,1.04408,3.20115,-5.61396,-1.20646
1.48983,2.63322,1.08061,3.10336,-5.65407,-1.16372
1.493,2.62864,1.11733,3.0016,-5.68234,-1.12364
1.49623,2.62357,1.15423,2.89586,-5.69875,-1.08622
1.49951,2.61799,1.19133,2.78616,-5.70332,-1.05145
1.50285,2.61191,1.22862,2.67248,-5.69603,-1.01934
1.50625,2.60533,1.26609,2.55483,-5.6769,-0.989878
1.50971,2.59824,1.30376,2.43321,-5.64591,-0.963075
1.51322,2.59065,1.34161,2.30762,-5.60307,-0.938929
1.5168,2.58256,1.37965,2.17806,-5.54839,-0.917438
1.52043,2.57396,1.41789,2.04453,-5.48185,-0.898602
1.52411,2.56486,1.45631,1.90703,-5.40347,-0.882422
1.52786,2.55526,1.49492,1.76556,-5.31323,-0.868897
1.53167,2.54516,1.53372,1.62011,-5.21114,-0.858028
1.53553,2.53455,1.57271,1.4707,-5.09721,-0.849815
1.53941,2.52382,1.61184,1.32455,-4.98136,-0.842918
1.54326,2.51335,1.65103,1.18891,-4.87355,-0.835999
1.54709,2.50314,1.6903,1.06377,-4.77377,-0.829057
1.5509,2.49318,1.72965,0.949148,-4.68202,-0.822093
1.55468,2.48348,1.76907,0.845029,-4.5983,-0.815107
1.55844,2.47404,1.80856,0.751417,-4.52262,-0.808099
1.56217,2.46485,1.84812,0.668312,-4.45497,-0.801068
1.56588,2.45592,1.88776,0.595714,-4.39534,-0.794015
1.56956,2.44725,1.92748,0.533623,-4.34376,-0.786939
1.57322,2.43884,1.96727,0.482039,-4.3002,-0.779841
1.57686,2.43069,2.00713,0.440962,-4.26468,-0.772721
1.58047,2.42279,2.04706,0.410392,-4.23718,-0.765578
1.58406,2.41515,2.08707,0.39033,-4.21772,-0.758413
1.58762,2.40776,2.12715,0.380774,-4.20629,-0.751226
1.59116,2.40064,2.16731,0.381726,-4.2029,-0.744016
1.59467,2.39377,2.20754,0.393185,-4.20753,-0.736784
1.59816,2.38716,2.24785,0.415151,-4.2202,-0.72953
1.60163,2.3808,2.28822,0.447624,-4.2409,-0.722253
1.60507,2.37471,2.32868,0.490603,-4.26963,-0.714954
1.60849,2.36887,2.3692,0.544091,-4.3064,-0.707633
1.61188,2.36329,2.4098,0.608085,-4.35119,-0.70029
1.61525,2.35796,2.45048,0.682586,-4.40402,-0.692924
1.61859,2.35289,2.49122,0.767594,-4.46488,-0.685535
1.62191,2.34808,2.53205,0.86311,-4.53377,-0.678125
1.62521,2.34353,2.57294,0.969132,-4.6107,-0.670691
1.62821,2.33909,2.61382,1.07741,-4.69003,-0.663985
1.63066,2.33462,2.65458,1.17969,-4.76615,-0.658756
1.63255,2.33012,2.69523,1.27598,-4.83905,-0.655002
1.63388,2.32559,2.73576,1.36626,-4.90873,-0.652724
1.63466,2.32103,2.77618,1.45055,-4.9752,-0.651923
1.63487,2.31643,2.81649,1.52885,-5.03845,-0.652598
1.63453,2.31181,2.85668,1.60114,-5.09849,-0.654749
1.63363,2.30715,2.89676,1.66745,-5.15531,-0.658376
1.63218,2.30246,2.93673,1.72775,-5.20892,-0.66348
1.63017,2.29775,2.97658,1.78206,-5.25931,-0.67006
1.62759,2.293,3.01632,1.83037,-5.30648,-0.678115
1.62447,2.28822,3.05594,1.87268,-5.35044,-0.687647
1.62078,2.28341,3.09545,1.909,-5.39119,-0.698656
1.61654,2.27857,3.13485,1.93932,-5.42871,-0.71114
1.61174,2.27369,3.17413,1.96364,-5.46302,-0.725101
1.60638,2.26879,3.2133,1.98197,-5.49412,-0.740538
1.60046,2.26386,3.25236,1.9943,-5.522,-0.757451
1.59399,2.25889,3.2913,2.00063,-5.54666,-0.77584
1.58696,2.25389,3.33013,2.00097,-5.56811,-0.795706
1.57937,2.24887,3.36885,1.99531,-5.58634,-0.817047
1.57122,2.24381,3.40745,1.98365,-5.60136,-0.839865
1.56252,2.23872,3.44594,1.966,-5.61316,-0.864159
1.55326,2.2336,3.48431,1.94235,-5.62174,-0.889929
1.54344,2.22845,3.52257,1.9127,-5.62711,-0.917176
1.53307,2.22327,3.56072,1.87706,-5.62926,-0.945899
1.52242,2.21804,3.5985,1.84062,-5.62603,-0.972081
1.51181,2.21274,3.63566,1.80858,-5.61522,-0.991707
1.50122,2.20738,3.6722,1.78094,-5.59685,-1.00478
1.49067,2.20195,3.70812,1.75771,-5.5709,-1.01129
1.48014,2.19645,3.74342,1.73889,-5.53739,-1.01124
1.46963,2.1909,3.7781,1.72446,-5.49632,-1.00464
1.45916,2.18527,3.81215,1.71444,-5.44767,-0.991483
1.44871,2.17958,3.84559,1.70882,-5.39146,-0.971768
1.43829,2.17382,3.87841,1.7076,-5.32768,-0.945496
1.42789,2.168,3.91061,1.71079,-5.25633,-0.912667
1.41753,2.16211,3.94219,1.71838,-5.17742,-0.873282
1.40719,2.15615,3.97314,1.73037,-5.09093,-0.82734
1.39688,2.15013,4.00348,1.74677,-4.99688,-0.774841
1.38659,2.14405,4.0332,1.76757,-4.89526,-0.715785
1.37634,2.13789,4.06229,1.79277,-4.78608,-0.650173
1.36611,2.13167,4.09077,1.82237,-4.66932,-0.578004
1.35591,2.12539,4.11863,1.85638,-4.545,-0.499278
1.34573,2.11904,4.14586,1.89479,-4.41311,-0.413995
1.33559,2.11262,4.17248,1.93761,-4.27365,-0.322155
1.32547,2.10614,4.19847,1.98483,-4.12663,-0.223759
1.31538,2.09959,4.22385,2.03645,-3.97204,-0.118806
1.30531,2.09298,4.2486,2.09247,-3.80987,-0.00729583
1.29528,2.0863,4.27274,2.1529,-3.64015,0.110771
1.28527,2.07955,4.29625,2.21773,-3.46285,0.235394
1.49509,2.60487,0.636625,3.73756,-4.40739,-1.78181
1.49703,2.6047,0.67177,3.68605,-4.56426,-1.71318
1.499,2.60413,0.707079,3.63106,-4.71019,-1.64708
1.50099,2.60318,0.742552,3.57259,-4.84517,-1.58352
1.50299,2.60184,0.778188,3.51065,-4.96921,-1.52249
1.50502,2.60011,0.813988,3.44522,-5.0823,-1.46399
1.50707,2.59799,0.849951,3.37632,-5.18444,-1.40803
1.50914,2.59548,0.886078,3.30393,-5.27564,-1.3546
1.51123,2.59258,0.922368,3.22807,-5.35589,-1.3037
1.51334,2.5893,0.958822,3.14872,-5.4252,-1.25534
1.51547,2.58562,0.99544,3.0659,-5.48356,-1.20951
1.51762,2.58156,1.03222,2.9796,-5.53097,-1.16622
1.5198,2.57711,1.06917,2.88982,-5.56744,-1.12546
1.52199,2.57227,1.10627,2.79656,-5.59297,-1.08723
1.5242,2.56704,1.14355,2.69982,-5.60755,-1.05154
1.52644,2.56142,1.18098,2.5996,-5.61118,-1.01838
1.52869,2.55541,1.21858,2.4959,-5.60387,-0.987749
1.53097,2.54901,1.25634,2.38872,-5.58561,-0.959656
1.53326,2.54223,1.29427,2.27806,-5.55641,-0.934097
1.53558,2.53505,1.33236,2.16393,-5.51626,-0.911072
1.53792,2.52749,1.37061,2.04631,-5.46516,-0.89058
1.54027,2.51954,1.40903,1.92522,-5.40312,-0.872622
1.54265,2.5112,1.44761,1.80064,-5.33014,-0.857198
1.54505,2.50247,1.48635,1.67259,-5.2462,-0.844308
1.54747,2.49335,1.52526,1.54106,-5.15133,-0.833951
1.54991,2.48384,1.56433,1.40604,-5.0455,-0.826127
1.5524,2.47423,1.60352,1.27394,-4.93794,-0.819583
1.55496,2.46479,1.64279,1.15112,-4.83783,-0.813062
1.5576,2.45554,1.68213,1.0376,-4.74519,-0.806564
1.56031,2.44647,1.72154,0.93337,-4.66,-0.80009
1.5631,2.43758,1.76102,0.838432,-4.58228,-0.793639
1.56596,2.42886,1.80058,0.752785,-4.51202,-0.787212
1.56889,2.42033,1.84022,0.67643,-4.44921,-0.780808
1.5719,2.41198,1.87992,0.609367,-4.39387,-0.774427
1.57499,2.40381,1.9197,0.551596,-4.34599,-0.768071
1.57815,2.39581,1.95956,0.503117,-4.30557,-0.761737
1.58138,2.388,1.99949,0.46393,-4.2726,-0.755427
1.58469,2.38037,2.03949,0.434035,-4.2471,-0.749141
1.58808,2.37291,2.07956,0.413431,-4.22906,-0.742878
1.59153,2.36564,2.11972,0.402119,-4.21848,-0.736639
1.59507,2.35855,2.15994,0.4001,-4.21536,-0.730423
1.59868,2.35163,2.20024,0.407372,-4.2197,-0.72423
1.60236,2.3449,2.24061,0.423936,-4.2315,-0.718061
1.60612,2.33834,2.28105,0.449792,-4.25077,-0.711916
1.60995,2.33197,2.32157,0.48494,-4.27749,-0.705794
1.61385,2.32578,2.36217,0.529379,-4.31167,-0.699695
1.61784,2.31976,2.40283,0.583111,-4.35331,-0.69362
1.62189,2.31393,2.44357,0.646134,-4.40242,-0.687568
1.62602,2.30827,2.48439,0.71845,-4.45898,-0.68154
1.63023,2.3028,2.52528,0.800057,-4.523,-0.675536
1.63451,2.29751,2.56624,0.890956,-4.59449,-0.669554
1.63852,2.2923,2.60718,0.983879,-4.66824,-0.66424
1.64192,2.2871,2.64798,1.07156,-4.73905,-0.660234
1.6447,2.28189,2.68866,1.15399,-4.80694,-0.657538
1.64687,2.27669,2.72922,1.23118,-4.87189,-0.656151
1.64842,2.27148,2.76964,1.30313,-4.93391,-0.656074
1.64937,2.26627,2.80994,1.36983,-4.993,-0.657306
1.64969,2.26107,2.85011,1.43129,-5.04916,-0.659847
1.64941,2.25586,2.89015,1.4875,-5.10239,-0.663698
1.64851,2.25066,2.93006,1.53847,-5.15268,-0.668858
1.647,2.24545,2.96985,1.58419,-5.20005,-0.675327
1.64487,2.24024,3.00951,1.62467,-5.24448,-0.683105
1.64213,2.23504,3.04904,1.6599,-5.28598,-0.692193
1.63878,2.22983,3.08845,1.6899,-5.32454,-0.702591
1.63481,2.22462,3.12772,1.71464,-5.36018,-0.714297
1.63023,2.21941,3.16687,1.73414,-5.39288,-0.727313
1.62503,2.21421,3.20589,1.7484,-5.42265,-0.741638
1.61922,2.209,3.24479,1.75742,-5.4495,-0.757273
1.6128,2.20379,3.28355,1.76119,-5.4734,-0.774217
1.60576,2.19858,3.32219,1.75971,-5.49438,-0.79247
1.59811,2.19337,3.3607,1.75299,-5.51243,-0.812033
1.58985,2.18816,3.39909,1.74103,-5.52754,-0.832905
1.58097,2.18295,3.43734,1.72382,-5.53972,-0.855086
